title,shop_name,source,category_clean,price,price_tier,rating_filled,nb_reviews,composite_score,discount_pct,cluster_kmeans,cluster_dbscan,is_anomaly,pca_x,pca_y
AO Curve-Hem Tee | Blue Spruce Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Elongated Tee | Metal Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Metal Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.023709175526588532,-0.4684435648401498
AO Elongated Tee | Capers Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Clay Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Ocean Storm Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Mountain Mist Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Plein Air Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.14656007690369338,-0.4494609265415723
AO Elongated Tee | North Atlantic Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Diaphonous Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.14656007690369338,-0.4494609265415723
AO Elongated Tee | Castor Grey Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Castor Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Split-Hem Tee | Ocean Storm Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Pacific Blue Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.39226187965790327,-0.41149564994441723
AO Split-Hem Tee | Pure Cashmere Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.39226187965790327,-0.41149564994441723
AO Curve-Hem Tee | Pure Cashmere Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.14656007690369338,-0.4494609265415723
AO Curve-Hem Tee | North Atlantic Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.14656007690369338,-0.4494609265415723
AO Split-Hem Tee | Diaphonous Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.5151127810350081,-0.3925130116458397
AO Elongated Tee | Ivory Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Split-Hem Tee | Stratus Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Split-Hem Tee | Bonsai Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Obsidian Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.14656007690369338,-0.4494609265415723
AO Elongated Tee | Stratus Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Elongated Tee | Heather Grey Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Elongated Tee | Pacific Blue Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Split-Hem Tee | Pacific Blue Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Bonsai Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Split-Hem Tee | White Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Curve-Hem Tee | Sage Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Elongated Tee | White Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Elongated Tee | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Split-Hem Tee | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
AO Split-Hem Tee | Heather Grey Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,40.0,budget,4.7,0,0.7787,25.9,1,13,0,-0.2694109782807983,-0.4304782882429948
nutribullet Flex,nutribullet,woocommerce,blenders,59.99,mid_range,4.4,0,0.777,0.0,3,17,0,-0.00995324257968693,-0.7221185609850503
Limitless Legging w/ Pockets (Black),born_primitive,shopify,womens leggings,60.0,mid_range,4.4,0,0.777,0.0,3,17,0,0.48148508283837094,-0.7979946758088781
Ignite Sports Bra (Stone),born_primitive,shopify,sports bras,55.0,mid_range,4.4,0,0.777,0.0,3,17,0,0.2184233252649975,-0.7872485844529764
Physical Gift Cards - Physical Gift Card,allbirds,shopify,gift cards,25.0,budget,4.4,0,0.777,0.0,3,17,0,0.4828163004813295,-1.0075116107962305
AO Button Up | Castor Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,button up,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | Ocean Storm Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.4387467355758133,-1.6862476378627642
AO Polo | Bonsai Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.4387467355758133,-1.6862476378627642
AO Button Up | Ocean Storm Signature-Fit PYCA Pro®,cuts_clothing,shopify,ao button up,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | Slate Grey Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | Clay Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | Urban Chic Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Button Up | Ivory Signature-Fit PYCA Pro®,cuts_clothing,shopify,button up,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | Ivory Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts  tops,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | North Atlantic Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.4387467355758133,-1.6862476378627642
AO Polo | Sage Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.1930449328216034,-1.7242129144599194
AO Button Up | Capers Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,-1,1,-0.9301503410842329,-1.6103170846684542
AO Polo | Capers Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.4387467355758133,-1.6862476378627642
AO Polo | Metal Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.4387467355758133,-1.6862476378627642
AO Polo | Black Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | White Signature-fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.31589583419870826,-1.7052302761613418
AO Polo | Oyster White Signature-Fit PYCA Pro®,cuts_clothing,shopify,shirts,48.0,mid_range,4.4,0,0.7769,33.3,3,4,0,-0.4387467355758133,-1.6862476378627642
Hyperloop Hoodie | Heather Grey Signature-fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.08549633505426005,-1.5493664123635034
Hyperloop Hoodie | Ivory Signature-fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.20834723643136488,-1.5303837740649258
Hyperloop Hoodie | North Atlantic Signature-Fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,0.03735456632284483,-1.568349050662081
Hyperloop Hoodie | Slate Grey Signature-Fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.4540490391855747,-1.4924184974677708
Hyperloop Hoodie | Blue Spruce Signature-Fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,0.03735456632284483,-1.568349050662081
Hyperloop Hoodie | Clay Signature-fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.20834723643136488,-1.5303837740649258
Hyperloop Hoodie | Black Signature-fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.08549633505426005,-1.5493664123635034
Hyperloop Hoodie | Sage Signature-fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.20834723643136488,-1.5303837740649258
Hyperloop Hoodie | Castor Grey Signature-Fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.20834723643136488,-1.5303837740649258
Hyperloop Hoodie | Obsidian Signature-Fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.08549633505426005,-1.5493664123635034
Hyperloop Hoodie | Morel Signature-Fit,cuts_clothing,shopify,sweatshirts,79.0,mid_range,4.4,0,0.7763,33.1,3,4,0,-0.08549633505426005,-1.5493664123635034
Dan-O’s Seasoning White Logo Athletic Tee,danosseasoning,woocommerce,merchandise,12.47,budget,4.7,0,0.776,50.0,1,-1,1,-1.6653270433227252,-1.0691589946370748
Order Protect,born_primitive,shopify,order protect,6.95,budget,4.7,0,0.776,0.0,0,18,0,-0.31308523860215637,0.12302913515963002
Recover Short | 7-inch,ten_thousand,shopify,recover shorts,39.0,budget,4.7,0,0.776,50.0,1,-1,1,3.7090061574684383,-1.9945286120081427
FLEX Recon Mid-Rise Skinny Jean (Dark Wash),born_primitive,shopify,womens tactical bottoms,30.0,budget,4.7,0,0.776,66.7,1,-1,1,3.097785459488442,-2.4329678028449457
AO Forever Classic-Fit Tee | Black Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Obsidian Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.38685565679246875,-0.2879882342359992
AO Forever Classic-Fit Tee | White Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.14115385403825886,-0.32595351083315427
AO Forever Tee | Oyster White Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.14115385403825886,-0.32595351083315427
AO Forever Classic-Fit Tee | Ivory Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,0.10454794871595095,-0.36391878743030937
AO Forever Classic-Fit Tee | Ocean Storm Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Metal Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Urban Chic Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Capers Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Slate Grey Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Castor Grey Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Stratus Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | North Atlantic Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Diaphonous Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Tee | Slate Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Bonsai Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Sage Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.38685565679246875,-0.2879882342359992
AO Forever Classic-Fit Tee | Wolf Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Castle Wall Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Clay Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Nomad Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts  tops,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
AO Forever Classic-Fit Tee | Deep Cranberry Classic-Fit PYCA Pro®,cuts_clothing,shopify,shirts  tops,42.0,budget,4.7,0,0.7676,22.2,1,13,0,-0.2640047554153638,-0.3069708725345767
Hyperloop Q-Zip | Black Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.3643163039910835,-1.4234257131861114
Hyperloop Q-Zip | Ivory Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.11861450123687362,-1.4613909897832666
Hyperloop Overshirt | Castor Grey Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,0.004236400140231267,-1.4803736280818443
Hyperloop Overshirt | Sage Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.3643163039910835,-1.4234257131861114
Hyperloop Q-Zip | Pure Cashmere Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.11861450123687362,-1.4613909897832666
Hyperloop Q-Zip | Castor Grey Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.11861450123687362,-1.4613909897832666
Hyperloop Overshirt | Obsidian Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.11861450123687362,-1.4613909897832666
Hyperloop Overshirt | Ivory Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.11861450123687362,-1.4613909897832666
Hyperloop Q-Zip | Obsidian Signature-Fit,cuts_clothing,shopify,sweatshirts,70.0,mid_range,4.4,0,0.7628,28.6,3,4,0,-0.24146540261397845,-1.442408351484689
"Versatile Short w/ Compression 5"" (Adrenaline)",born_primitive,shopify,mens shorts,56.0,mid_range,4.4,0,0.762,20.0,3,4,0,-0.07054558729886319,-1.3045199545905934
All or Nothing Capri w/ Pockets (Oatmeal),born_primitive,shopify,womens leggings,48.0,mid_range,4.4,0,0.762,20.0,3,4,0,0.024529386367579807,-1.3670532892751768
"Versatile Short w/ Compression 7"" (Adrenaline)",born_primitive,shopify,mens shorts,56.0,mid_range,4.4,0,0.762,20.0,3,4,0,0.052305314078241814,-1.323502592889171
Eccentric Legging (Stellar),born_primitive,shopify,womens leggings,48.0,mid_range,4.4,0,0.762,20.0,3,4,0,0.024529386367579807,-1.3670532892751768
"Versatile Short w/ Compression 9"" (Adrenaline)",born_primitive,shopify,mens shorts,56.0,mid_range,4.4,0,0.762,20.0,3,4,0,-0.07054558729886319,-1.3045199545905934
Represent Owners Club Script Hoodie - Dusty Blue,represent,shopify,hoodies,200.0,premium,4.8,0,0.759,0.0,2,14,0,1.0168393050824067,1.4538601740920656
Represent Owners Club Stamp Hoodie - Flat White,represent,shopify,hoodies,200.0,premium,4.8,0,0.759,0.0,2,14,0,1.0168393050824067,1.4538601740920656
Thoroughbred Hoodie - Vintage Black,represent,shopify,hoodies,235.0,premium,4.8,0,0.759,0.0,2,14,0,0.4012535805539235,1.7582903005723056
Initial Sandal - Black,represent,shopify,footwear,220.0,premium,4.8,0,0.759,0.0,2,14,0,0.7177264202277469,1.6196848299528122
247 Trail Tank - Steel,represent,shopify,t-shirts,100.0,premium,4.8,0,0.759,0.0,2,14,0,0.5467893073220265,0.9284591075655725
Initial T-Shirt - Flat White,represent,shopify,t-shirts,90.0,premium,4.8,0,0.759,0.0,2,14,0,0.5120693976836989,0.8740207370830654
Angel Border T-Shirt - Stained Black,represent,shopify,t-shirts,140.0,premium,4.8,0,0.759,0.0,2,14,0,0.8085198472524415,1.1272299511970232
Archangel T-Shirt - Flat White,represent,shopify,t-shirts,140.0,premium,4.8,0,0.759,0.0,2,14,0,0.8085198472524415,1.1272299511970232
GH T-Shirt - Vintage Grey,represent,shopify,t-shirts,130.0,premium,4.8,0,0.759,0.0,2,14,0,0.7737999376141139,1.072791580714516
Micro Owners Club T-Shirt - Cream Marl,represent,shopify,t-shirts,110.0,premium,4.8,0,0.759,0.0,2,14,0,0.9500619210916686,0.925949563152347
247 Trail Long Sleeve T-Shirt - Steel,represent,shopify,t-shirts,115.0,premium,4.8,0,0.759,0.0,2,14,0,0.5988691717795177,1.010116663289333
Represent Owners Club T-Shirt - Buttercream,represent,shopify,t-shirts,115.0,premium,4.8,0,0.759,0.0,2,14,0,0.8445709745337274,0.9721513866921779
Initial Boxy Sweater - Coffee,represent,shopify,sweaters,140.0,premium,4.8,0,0.759,0.0,2,14,0,0.9313707486295462,1.1082473128984458
Storms In Heaven T-Shirt - Flat White,represent,shopify,t-shirts,140.0,premium,4.8,0,0.759,0.0,2,14,0,0.5628180444982317,1.1651952277941784
Initial Boxy T-Shirt - Black,represent,shopify,t-shirts,90.0,premium,4.8,0,0.759,0.0,2,14,0,0.5120693976836989,0.8740207370830654
Initial Funnel Neck Quarter Zip Sweatshirt - Coffee,represent,shopify,sweaters,145.0,premium,4.8,0,0.759,0.0,2,14,0,1.071581604825815,1.1164838598411218
Initial Oversized T-Shirt - Black,represent,shopify,t-shirts,90.0,premium,4.8,0,0.759,0.0,2,14,0,0.5120693976836989,0.8740207370830654
Thoroughbred T-Shirt - Vintage White,represent,shopify,t-shirts,140.0,premium,4.8,0,0.759,0.0,2,14,0,0.07141443898981192,1.2411257809884886
Out Of The Shadows Hoodie - Cream Marl,represent,shopify,hoodies,250.0,premium,4.8,0,0.759,0.0,2,14,0,1.1904388532740442,1.7260520265046007
Represent X Iron Maiden Steed T-Shirt - Stained Black,represent,shopify,t-shirts,155.0,premium,4.8,0,0.759,0.0,2,14,0,0.8605997117099328,1.2088875069207838
Dual Layer Script T-Shirt - Candy,represent,shopify,t-shirts,155.0,premium,4.8,0,0.759,0.0,2,14,0,0.6148979089557229,1.246852783517939
Represent X Iron Maiden A Real Live One T-Shirt - Stained Brown,represent,shopify,t-shirts,155.0,premium,4.8,0,0.759,0.0,2,14,0,0.8605997117099328,1.2088875069207838
Represent X Iron Maiden British Metal T-Shirt - Stained Brown,represent,shopify,t-shirts,155.0,premium,4.8,0,0.759,0.0,2,14,0,0.7377488103328278,1.2278701452193614
Represent X Iron Maiden Infinite Dreams T-Shirt - Aged Black,represent,shopify,t-shirts,155.0,premium,4.8,0,0.759,0.0,2,14,0,0.9834506130870375,1.1899048686222065
Represent X Iron Maiden Number Of Beast T-Shirt - Sunfade Grey,represent,shopify,t-shirts,155.0,premium,4.8,0,0.759,0.0,2,14,0,1.1063015144641426,1.1709222303236289
Represent Owners Club Sweatpant - Sprayed Ice Grey Marl,represent,shopify,pants,175.0,premium,4.8,0,0.759,0.0,2,14,0,1.0528904323636925,1.2987816095872204
Represent Owners Club Sweater - Sprayed Ice Grey Marl,represent,shopify,sweaters,175.0,premium,4.8,0,0.759,0.0,2,14,0,1.0528904323636925,1.2987816095872204
Initial Oversized Hoodie - Ice Grey Marl,represent,shopify,hoodies,155.0,premium,4.8,0,0.759,0.0,2,14,0,0.7377488103328278,1.2278701452193614
Initial Long Sleeve T-Shirt - Black,represent,shopify,t-shirts,105.0,premium,4.8,0,0.759,0.0,2,14,0,0.5641492621411902,0.955678292806826
Micro Owners Club Hoodie - Cream Marl,represent,shopify,hoodies,190.0,premium,4.8,0,0.759,0.0,2,14,0,1.227821198198289,1.3614565270124035
